file_stem,hardware_source,pair_type,role_a,role_b,image_a_path,image_a_sha256,image_b_path,image_b_sha256,original_size,model_input_size,layer4_1_cosine,avgpool_cosine,cosine_reconvergence,layer4_1_relative_l2,avgpool_relative_l2,relative_l2_reconvergence
persian-045_03,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/persian-045_03.jpg,5367b998dc32ee27b7ce59bde0f7bebe6fda2f38fc16c00abb7a43c2002c40b5,train/bonafide/iphone15pro/persian-045_03.jpg,6bcda5e9f544ae53a9e2f805e987b9bc9dacf5010c427e9319881c071bc3e94a,"(2795, 1783)","(401, 256)",0.9816158413887024,0.9962738752365112,0.014658033847808838,0.19231007993221283,0.08736195415258408,0.10494812577962875
persian-045_03,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/persian-045_03.jpg,115ed64d791a4dc8afbdb306146a8834baa535cc3d24127f9df3393708460274,train/bonafide/iphone15pro/persian-045_03.jpg,6bcda5e9f544ae53a9e2f805e987b9bc9dacf5010c427e9319881c071bc3e94a,"(2795, 1783)","(401, 256)",0.9853916168212891,0.9969515800476074,0.01155996322631836,0.17149710655212402,0.08051060140132904,0.09098650515079498
persian-045_03,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/persian-045_03.jpg,5367b998dc32ee27b7ce59bde0f7bebe6fda2f38fc16c00abb7a43c2002c40b5,train/attack/digital_2/iphone15pro/persian-045_03.jpg,115ed64d791a4dc8afbdb306146a8834baa535cc3d24127f9df3393708460274,"(2795, 1783)","(401, 256)",0.9857818484306335,0.9971523880958557,0.011370539665222168,0.16863256692886353,0.07572092115879059,0.09291164577007294
persian-045_03,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/persian-045_03.jpg,f843bc6626338d7efb76e8aaaa1a48dc19cb7ab61eaa77b424086dbb910c6648,train/bonafide/scan/persian-045_03.jpg,ed1929118325d9e2eaa4f69f58ba51a1fdd6cf83c083ed3c194bfd93eb0407ca,"(1999, 1245)","(411, 256)",0.9836849570274353,0.9969109296798706,0.013225972652435303,0.18064165115356445,0.07861203700304031,0.10202961415052414
persian-045_03,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/persian-045_03.jpg,6781a76dc77a874d7317a518a220cf03bde5233dae64024132b9b6a4ccad2b19,train/bonafide/scan/persian-045_03.jpg,ed1929118325d9e2eaa4f69f58ba51a1fdd6cf83c083ed3c194bfd93eb0407ca,"(1999, 1245)","(411, 256)",0.9850554466247559,0.9969973564147949,0.011941909790039062,0.17289386689662933,0.07793989777565002,0.09495396912097931
persian-045_03,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/persian-045_03.jpg,f843bc6626338d7efb76e8aaaa1a48dc19cb7ab61eaa77b424086dbb910c6648,train/attack/digital_2/scan/persian-045_03.jpg,6781a76dc77a874d7317a518a220cf03bde5233dae64024132b9b6a4ccad2b19,"(1999, 1245)","(411, 256)",0.9806941747665405,0.995700478553772,0.015006303787231445,0.1964995265007019,0.09299357235431671,0.10350595414638519
persian-069_03,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/persian-069_03.jpg,5e9c45947f68f4d849e14f12d31aace00e746934d85162e8b8b713f44758967d,train/bonafide/huawei/persian-069_03.jpg,8cb344674890ffee199d5ee7fe83adcd74ece40219f0346dbb788e600b761f9d,"(3200, 1980)","(413, 256)",0.986761212348938,0.9973468780517578,0.010585665702819824,0.1633271872997284,0.07368980348110199,0.0896373838186264
persian-069_03,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/persian-069_03.jpg,a5910f53e39c9b1a676759a466f514f31d98e83950e9efaac470f83f7584a450,train/bonafide/huawei/persian-069_03.jpg,8cb344674890ffee199d5ee7fe83adcd74ece40219f0346dbb788e600b761f9d,"(3200, 1980)","(413, 256)",0.9887423515319824,0.9973825216293335,0.008640170097351074,0.1502978503704071,0.07253757119178772,0.07776027917861938
persian-069_03,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/persian-069_03.jpg,5e9c45947f68f4d849e14f12d31aace00e746934d85162e8b8b713f44758967d,train/attack/digital_2/huawei/persian-069_03.jpg,a5910f53e39c9b1a676759a466f514f31d98e83950e9efaac470f83f7584a450,"(3200, 1980)","(413, 256)",0.9879181385040283,0.9976848363876343,0.009766697883605957,0.1555429995059967,0.06830621510744095,0.08723678439855576
persian-069_03,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/persian-069_03.jpg,4c10c22a117eb6a7c65f25cc68dae43cac7ac43bb0e6af6467313e290441de35,train/bonafide/iphone15pro/persian-069_03.jpg,f00d8b56afffe5563d8532e0368c0e9ed19f1391bb0e03977e8de162c82a8eac,"(2801, 1786)","(401, 256)",0.9723678231239319,0.9940041899681091,0.021636366844177246,0.2351173758506775,0.11006885021924973,0.12504852563142776
persian-069_03,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/persian-069_03.jpg,9b5e043b03698c5ef9bb6b92e05b912e07b5e3fa020e82730a82fee89e6af585,train/bonafide/iphone15pro/persian-069_03.jpg,f00d8b56afffe5563d8532e0368c0e9ed19f1391bb0e03977e8de162c82a8eac,"(2801, 1786)","(401, 256)",0.9817475080490112,0.9957275390625,0.01398003101348877,0.19108155369758606,0.09254319220781326,0.0985383614897728
persian-069_03,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/persian-069_03.jpg,4c10c22a117eb6a7c65f25cc68dae43cac7ac43bb0e6af6467313e290441de35,train/attack/digital_2/iphone15pro/persian-069_03.jpg,9b5e043b03698c5ef9bb6b92e05b912e07b5e3fa020e82730a82fee89e6af585,"(2801, 1786)","(401, 256)",0.9824342727661133,0.9963756799697876,0.013941407203674316,0.18755140900611877,0.08540481328964233,0.10214659571647644
persian-069_03,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/persian-069_03.jpg,fd1867e00805ad083141e988316049b507b3284f5b4fc0cb0f9cdafecf6e7bf5,train/bonafide/scan/persian-069_03.jpg,4bb7f2272a7925c14a9c1d4fd4d04572fe8aea688a0a312ec2896c4b6a5cedc9,"(1994, 1250)","(408, 256)",0.9752331376075745,0.9950472712516785,0.019814133644104004,0.22600074112415314,0.10392313450574875,0.12207760661840439
persian-069_03,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/persian-069_03.jpg,7bab8140053e3d1b7b4ae6a978379a7efe54b98e6858f6df94c11449addcb0da,train/bonafide/scan/persian-069_03.jpg,4bb7f2272a7925c14a9c1d4fd4d04572fe8aea688a0a312ec2896c4b6a5cedc9,"(1994, 1250)","(408, 256)",0.9864389300346375,0.9972323179244995,0.01079338788986206,0.16712671518325806,0.07704100012779236,0.0900857150554657
persian-069_03,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/persian-069_03.jpg,fd1867e00805ad083141e988316049b507b3284f5b4fc0cb0f9cdafecf6e7bf5,train/attack/digital_2/scan/persian-069_03.jpg,7bab8140053e3d1b7b4ae6a978379a7efe54b98e6858f6df94c11449addcb0da,"(1994, 1250)","(408, 256)",0.9863201975822449,0.9973552227020264,0.011035025119781494,0.1657692939043045,0.07340399920940399,0.09236529469490051
persian-087_03,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/persian-087_03.jpg,d4e0b0e44af4b53a652106186428d54bb88aee97641f8c85b22cf7724eb68320,train/bonafide/huawei/persian-087_03.jpg,812709d1d28bebc5d4e073d9ee134caeaa64bd7f632e199c88c6ea2fe1c61724,"(3199, 1976)","(414, 256)",0.9887922406196594,0.9973669052124023,0.00857466459274292,0.14976081252098083,0.07256922125816345,0.07719159126281738
persian-087_03,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/persian-087_03.jpg,cc8f6170475465c946be3edc409c0afd4bc8c396a76599e5b9a932935f68319c,train/bonafide/huawei/persian-087_03.jpg,812709d1d28bebc5d4e073d9ee134caeaa64bd7f632e199c88c6ea2fe1c61724,"(3199, 1976)","(414, 256)",0.9918200969696045,0.9984076023101807,0.006587505340576172,0.12795035541057587,0.05652988702058792,0.07142046838998795
persian-087_03,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/persian-087_03.jpg,d4e0b0e44af4b53a652106186428d54bb88aee97641f8c85b22cf7724eb68320,train/attack/digital_2/huawei/persian-087_03.jpg,cc8f6170475465c946be3edc409c0afd4bc8c396a76599e5b9a932935f68319c,"(3199, 1976)","(414, 256)",0.9888795614242554,0.997729480266571,0.008849918842315674,0.149133563041687,0.06748425215482712,0.0816493108868599
persian-087_03,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/persian-087_03.jpg,5903a629d0e0fbdd643ed70afa88946980649307b1ce7818184dfc44fcb154b7,train/bonafide/iphone15pro/persian-087_03.jpg,804dd37ec17a83ea13d1609a24376489cfbc9e3cab92dda6666937e6f6820de6,"(2791, 1785)","(400, 256)",0.9850771427154541,0.9966810941696167,0.011603951454162598,0.17433202266693115,0.0834033265709877,0.09092869609594345
persian-087_03,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/persian-087_03.jpg,4c07af758fe904112c8cdad5177bf17695727cebe356c5e2affbf5a7461791ae,train/bonafide/iphone15pro/persian-087_03.jpg,804dd37ec17a83ea13d1609a24376489cfbc9e3cab92dda6666937e6f6820de6,"(2791, 1785)","(400, 256)",0.9879137277603149,0.9971767663955688,0.009263038635253906,0.1557495892047882,0.07562825083732605,0.08012133836746216
persian-087_03,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/persian-087_03.jpg,5903a629d0e0fbdd643ed70afa88946980649307b1ce7818184dfc44fcb154b7,train/attack/digital_2/iphone15pro/persian-087_03.jpg,4c07af758fe904112c8cdad5177bf17695727cebe356c5e2affbf5a7461791ae,"(2791, 1785)","(400, 256)",0.9849793314933777,0.9964216351509094,0.011442303657531738,0.17636555433273315,0.08861418068408966,0.0877513736486435
persian-087_03,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/persian-087_03.jpg,0949da061a3bdebecf1675c4546f96c7ad0549f37a8966a628f6650eed9c3c03,train/bonafide/scan/persian-087_03.jpg,2c6408369482dc6c61e0dc491942f94bbb21159922ffab8f933ec1cda8f5406b,"(1993, 1249)","(408, 256)",0.9821832180023193,0.9963853359222412,0.014202117919921875,0.1888810694217682,0.08515708893537521,0.10372398048639297
persian-087_03,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/persian-087_03.jpg,018a20b28b058bf249e30b6fdbe17ed46b7c1bd311f46b6dfee49c63c603ccaf,train/bonafide/scan/persian-087_03.jpg,2c6408369482dc6c61e0dc491942f94bbb21159922ffab8f933ec1cda8f5406b,"(1993, 1249)","(408, 256)",0.9884570837020874,0.9974477291107178,0.008990645408630371,0.15194979310035706,0.07148512452840805,0.080464668571949
persian-087_03,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/persian-087_03.jpg,0949da061a3bdebecf1675c4546f96c7ad0549f37a8966a628f6650eed9c3c03,train/attack/digital_2/scan/persian-087_03.jpg,018a20b28b058bf249e30b6fdbe17ed46b7c1bd311f46b6dfee49c63c603ccaf,"(1993, 1249)","(408, 256)",0.9819791316986084,0.9960449934005737,0.014065861701965332,0.1899086982011795,0.08896993845701218,0.10093875974416733
persian-122_03,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/persian-122_03.jpg,ecffcaf87d942d263f8792fd73ff8a915e54ef9f55f40af182ca3527923505f7,train/bonafide/huawei/persian-122_03.jpg,4100adb23279995464243abe566686e3d5f0d440731581badf2335036a9b4b16,"(3207, 1968)","(417, 256)",0.9843970537185669,0.9964457154273987,0.012048661708831787,0.1777564436197281,0.08511386811733246,0.09264257550239563
persian-122_03,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/persian-122_03.jpg,1cf831062c4de575cd5a97faee599d50eca243e6e0fca986f398208b77b043ca,train/bonafide/huawei/persian-122_03.jpg,4100adb23279995464243abe566686e3d5f0d440731581badf2335036a9b4b16,"(3207, 1968)","(417, 256)",0.9899189472198486,0.9976675510406494,0.007748603820800781,0.1422097533941269,0.07056597620248795,0.07164377719163895
persian-122_03,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/persian-122_03.jpg,ecffcaf87d942d263f8792fd73ff8a915e54ef9f55f40af182ca3527923505f7,train/attack/digital_2/huawei/persian-122_03.jpg,1cf831062c4de575cd5a97faee599d50eca243e6e0fca986f398208b77b043ca,"(3207, 1968)","(417, 256)",0.9791233539581299,0.9947414398193359,0.015618085861206055,0.20618955790996552,0.10667592287063599,0.09951363503932953
persian-122_03,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/persian-122_03.jpg,3d65ac82f22b414202b49213aadcb2a95cb1061b79a7779143140f75fff599ac,train/bonafide/iphone15pro/persian-122_03.jpg,7c03d6b26da5e6a7521025887aee24c421c69ef03da0fb4fa281cce4c2a6e085,"(2805, 1786)","(402, 256)",0.9747255444526672,0.9941003322601318,0.0193747878074646,0.2252715826034546,0.10876338183879852,0.11650820076465607
persian-122_03,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/persian-122_03.jpg,ccc07017747444fddcb82cb590b03f0f135ed64d5ce74049472dbd8265fb5cae,train/bonafide/iphone15pro/persian-122_03.jpg,7c03d6b26da5e6a7521025887aee24c421c69ef03da0fb4fa281cce4c2a6e085,"(2805, 1786)","(402, 256)",0.9865777492523193,0.9969069957733154,0.010329246520996094,0.16409489512443542,0.08141535520553589,0.08267953991889954
persian-122_03,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/persian-122_03.jpg,3d65ac82f22b414202b49213aadcb2a95cb1061b79a7779143140f75fff599ac,train/attack/digital_2/iphone15pro/persian-122_03.jpg,ccc07017747444fddcb82cb590b03f0f135ed64d5ce74049472dbd8265fb5cae,"(2805, 1786)","(402, 256)",0.9740042686462402,0.9940208196640015,0.02001655101776123,0.229187473654747,0.11252092570066452,0.11666654795408249
persian-122_03,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/persian-122_03.jpg,f764d1633e2950ccdfd8f33d11da25df72e0db4a108cd2c440ee0559a1336931,train/bonafide/scan/persian-122_03.jpg,ec893c0abb95d4b7e60b0871e0a03bc685f8d6ba3f85765c8d8c32b3dffc0002,"(1992, 1250)","(407, 256)",0.9779479503631592,0.9952635765075684,0.01731562614440918,0.21001169085502625,0.09734653681516647,0.11266515403985977
persian-122_03,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/persian-122_03.jpg,bc7c58e43606dab2c3bef6278b8ff674cd17c6dc6988579e28eca44b04b007a1,train/bonafide/scan/persian-122_03.jpg,ec893c0abb95d4b7e60b0871e0a03bc685f8d6ba3f85765c8d8c32b3dffc0002,"(1992, 1250)","(407, 256)",0.988508939743042,0.9976470470428467,0.009138107299804688,0.15372522175312042,0.07387688010931015,0.07984834164381027
persian-122_03,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/persian-122_03.jpg,f764d1633e2950ccdfd8f33d11da25df72e0db4a108cd2c440ee0559a1336931,train/attack/digital_2/scan/persian-122_03.jpg,bc7c58e43606dab2c3bef6278b8ff674cd17c6dc6988579e28eca44b04b007a1,"(1992, 1250)","(407, 256)",0.9782934188842773,0.9957322478294373,0.017438828945159912,0.21001222729682922,0.0958482176065445,0.11416400969028473
persian-NF-1001,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/persian-NF-1001.jpg,4bf92613e13f62c15bd7746c1a3f7433bbb779b205ab60710ec0bbf191334abe,train/bonafide/huawei/persian-NF-1001.jpg,381c1dae260bd1c540ce4cbd0f73cea40345c57cb45fbb3205005c29402c6371,"(3026, 1886)","(410, 256)",0.9806673526763916,0.995714008808136,0.015046656131744385,0.1966542899608612,0.09263747185468674,0.10401681810617447
persian-NF-1001,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/persian-NF-1001.jpg,a9458e8357a8765d91175af4ef5c2632283f87a9dc1a370d4d35d24787da426d,train/bonafide/huawei/persian-NF-1001.jpg,381c1dae260bd1c540ce4cbd0f73cea40345c57cb45fbb3205005c29402c6371,"(3026, 1886)","(410, 256)",0.9861694574356079,0.9974330067634583,0.011263549327850342,0.1672397255897522,0.07282067090272903,0.09441905468702316
persian-NF-1001,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/persian-NF-1001.jpg,4bf92613e13f62c15bd7746c1a3f7433bbb779b205ab60710ec0bbf191334abe,train/attack/digital_2/huawei/persian-NF-1001.jpg,a9458e8357a8765d91175af4ef5c2632283f87a9dc1a370d4d35d24787da426d,"(3026, 1886)","(410, 256)",0.9782931804656982,0.9948691129684448,0.016575932502746582,0.20888371765613556,0.10178057849407196,0.1071031391620636
persian-NF-1001,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/persian-NF-1001.jpg,590d17f70e9d1620d5a86ac8815644f5beb7ea6103a1427bf15278d9e9cbe96a,train/bonafide/iphone15pro/persian-NF-1001.jpg,76e878faa40234025a6b0f6f1809c88000f0fc1c0b27ceb00db9eb03a355727d,"(2638, 1609)","(419, 256)",0.9632788896560669,0.9933276176452637,0.030048727989196777,0.2711997330188751,0.11586496233940125,0.15533477067947388
persian-NF-1001,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/persian-NF-1001.jpg,8481221fdb3a3b0642425dea648d575928ef592d7f4ec9ab9aba9bda279884ef,train/bonafide/iphone15pro/persian-NF-1001.jpg,76e878faa40234025a6b0f6f1809c88000f0fc1c0b27ceb00db9eb03a355727d,"(2638, 1609)","(419, 256)",0.9769213199615479,0.9959945678710938,0.0190732479095459,0.2149001657962799,0.08950652182102203,0.12539364397525787
persian-NF-1001,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/persian-NF-1001.jpg,590d17f70e9d1620d5a86ac8815644f5beb7ea6103a1427bf15278d9e9cbe96a,train/attack/digital_2/iphone15pro/persian-NF-1001.jpg,8481221fdb3a3b0642425dea648d575928ef592d7f4ec9ab9aba9bda279884ef,"(2638, 1609)","(419, 256)",0.9645289182662964,0.9932833909988403,0.028754472732543945,0.2664046287536621,0.11629725992679596,0.15010736882686615
persian-NF-1001,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/persian-NF-1001.jpg,ff57740ca7321b65d8f5c6f2830ba415e28e559ce705ada7b786492aca310da3,train/bonafide/scan/persian-NF-1001.jpg,7f3c783ede6424f0cb831a8c2d6f137f57be1a3a51b9fec2eb7198a63e895c54,"(1995, 1253)","(407, 256)",0.9758532047271729,0.9956194162368774,0.01976621150970459,0.21979594230651855,0.09360041469335556,0.126195527613163
persian-NF-1001,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/persian-NF-1001.jpg,9b97766a3395abd11512b222a739a24617ba7f7ba16925e4c5fcfad5aca25b29,train/bonafide/scan/persian-NF-1001.jpg,7f3c783ede6424f0cb831a8c2d6f137f57be1a3a51b9fec2eb7198a63e895c54,"(1995, 1253)","(407, 256)",0.9887734651565552,0.997855007648468,0.009081542491912842,0.1499069184064865,0.06552327424287796,0.08438364416360855
persian-NF-1001,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/persian-NF-1001.jpg,ff57740ca7321b65d8f5c6f2830ba415e28e559ce705ada7b786492aca310da3,train/attack/digital_2/scan/persian-NF-1001.jpg,9b97766a3395abd11512b222a739a24617ba7f7ba16925e4c5fcfad5aca25b29,"(1995, 1253)","(407, 256)",0.9705701470375061,0.9948053956031799,0.024235248565673828,0.2427564114332199,0.10194416344165802,0.1408122479915619
persian-NF-1031,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/persian-NF-1031.jpg,40621190af653587ab43721431c15706ee8d421c21828cfc003773584d3d0ce0,train/bonafide/huawei/persian-NF-1031.jpg,f9624e51fd109633ef8e439e489e242bb649f9512529f7fcbc81923629f71ae8,"(3034, 1893)","(410, 256)",0.9868132472038269,0.9974210262298584,0.010607779026031494,0.16257725656032562,0.07242101430892944,0.09015624225139618
persian-NF-1031,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/persian-NF-1031.jpg,860dfa9b3bd84e853f77081c6c6ebb4a5766ec3cdf5a48a0515b35862f4dd978,train/bonafide/huawei/persian-NF-1031.jpg,f9624e51fd109633ef8e439e489e242bb649f9512529f7fcbc81923629f71ae8,"(3034, 1893)","(410, 256)",0.9886753559112549,0.9980218410491943,0.009346485137939453,0.15049710869789124,0.0630127564072609,0.08748435229063034
persian-NF-1031,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/persian-NF-1031.jpg,40621190af653587ab43721431c15706ee8d421c21828cfc003773584d3d0ce0,train/attack/digital_2/huawei/persian-NF-1031.jpg,860dfa9b3bd84e853f77081c6c6ebb4a5766ec3cdf5a48a0515b35862f4dd978,"(3034, 1893)","(410, 256)",0.9845288395881653,0.9966216087341309,0.012092769145965576,0.17605791985988617,0.08238507807254791,0.09367284178733826
persian-NF-1031,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/persian-NF-1031.jpg,f7c6cf68a609bdc9f51597e7d9bdbf09bd535521d4214653c0c6fa1f5f069235,train/bonafide/iphone15pro/persian-NF-1031.jpg,8c4d81165534a5f077dc4b676975f74a7608c26c7cf0cc499e09db78ce89d778,"(2640, 1609)","(420, 256)",0.9732205271720886,0.9942893981933594,0.021068871021270752,0.23174794018268585,0.10873503237962723,0.12301290780305862
persian-NF-1031,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/persian-NF-1031.jpg,5a26c65f1e93635cfb37bfb42883015736f28b6f60c013d5babef5f523a637ec,train/bonafide/iphone15pro/persian-NF-1031.jpg,8c4d81165534a5f077dc4b676975f74a7608c26c7cf0cc499e09db78ce89d778,"(2640, 1609)","(420, 256)",0.9828405380249023,0.9970239400863647,0.014183402061462402,0.1852700114250183,0.07719922065734863,0.10807079076766968
persian-NF-1031,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/persian-NF-1031.jpg,f7c6cf68a609bdc9f51597e7d9bdbf09bd535521d4214653c0c6fa1f5f069235,train/attack/digital_2/iphone15pro/persian-NF-1031.jpg,5a26c65f1e93635cfb37bfb42883015736f28b6f60c013d5babef5f523a637ec,"(2640, 1609)","(420, 256)",0.9731040000915527,0.9943499565124512,0.021245956420898438,0.23239091038703918,0.10769880563020706,0.12469210475683212
persian-NF-1031,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/persian-NF-1031.jpg,6f8941759d285314cd48cd125ed9f65e6d7a48fe516f59aed2cff0b230a19dd0,train/bonafide/scan/persian-NF-1031.jpg,233c11c0e12e2ce3c81eba8ce309ec37b82048a4bcdbb0f10ca37064a3f32ce6,"(1994, 1249)","(408, 256)",0.9823321104049683,0.9961883425712585,0.013856232166290283,0.18829883635044098,0.0873107835650444,0.10098805278539658
persian-NF-1031,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/persian-NF-1031.jpg,d71a47c70d631d010d97cd14c5b327e8826a7bc16cf167ab1255d6e531aa0309,train/bonafide/scan/persian-NF-1031.jpg,233c11c0e12e2ce3c81eba8ce309ec37b82048a4bcdbb0f10ca37064a3f32ce6,"(1994, 1249)","(408, 256)",0.986713707447052,0.9973104000091553,0.010596692562103271,0.16477425396442413,0.0764278769493103,0.08834637701511383
persian-NF-1031,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/persian-NF-1031.jpg,6f8941759d285314cd48cd125ed9f65e6d7a48fe516f59aed2cff0b230a19dd0,train/attack/digital_2/scan/persian-NF-1031.jpg,d71a47c70d631d010d97cd14c5b327e8826a7bc16cf167ab1255d6e531aa0309,"(1994, 1249)","(408, 256)",0.9732147455215454,0.9935733079910278,0.020358562469482422,0.23181729018688202,0.11541377753019333,0.11640351265668869
persian-NF-1034,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/persian-NF-1034.jpg,d071139f62fb815ba2aef8944863093f9f07f325f8d0faca3282c11c3c8df2df,train/bonafide/huawei/persian-NF-1034.jpg,8b42715f7ce69eaf6389f6c6815e30383c4458725e85a44aa715d55484983b69,"(3200, 1973)","(415, 256)",0.9757790565490723,0.9948275089263916,0.019048452377319336,0.22020310163497925,0.10187620669603348,0.11832689493894577
persian-NF-1034,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/persian-NF-1034.jpg,9615900e5c94bc6e9a3048cbe631917be93df8dbef7327ac6837e4e8d0560ecf,train/bonafide/huawei/persian-NF-1034.jpg,8b42715f7ce69eaf6389f6c6815e30383c4458725e85a44aa715d55484983b69,"(3200, 1973)","(415, 256)",0.9892630577087402,0.9976527690887451,0.008389711380004883,0.14692643284797668,0.07009176909923553,0.07683466374874115
persian-NF-1034,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/persian-NF-1034.jpg,d071139f62fb815ba2aef8944863093f9f07f325f8d0faca3282c11c3c8df2df,train/attack/digital_2/huawei/persian-NF-1034.jpg,9615900e5c94bc6e9a3048cbe631917be93df8dbef7327ac6837e4e8d0560ecf,"(3200, 1973)","(415, 256)",0.9754256010055542,0.9949843883514404,0.01955878734588623,0.2217266708612442,0.10055644810199738,0.12117022275924683
persian-NF-1034,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/persian-NF-1034.jpg,946491da8ad40360a93e708536a2055f0c33c9e19195547945eef4de09b32499,train/bonafide/iphone15pro/persian-NF-1034.jpg,4b2e5c1099524d340517ec168b8533457343ca185a25b7fc3e90ab28b5d1c9db,"(2793, 1789)","(399, 256)",0.9676181077957153,0.9930583238601685,0.025440216064453125,0.255513995885849,0.11896294355392456,0.13655105233192444
persian-NF-1034,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/persian-NF-1034.jpg,f457fa896c336bcfe212a9b9c8c9f2e7491eefcbf9f78b89f364ff79fcae4010,train/bonafide/iphone15pro/persian-NF-1034.jpg,4b2e5c1099524d340517ec168b8533457343ca185a25b7fc3e90ab28b5d1c9db,"(2793, 1789)","(399, 256)",0.9783403873443604,0.9953948855400085,0.017054498195648193,0.20933648943901062,0.09752236306667328,0.11181412637233734
persian-NF-1034,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/persian-NF-1034.jpg,946491da8ad40360a93e708536a2055f0c33c9e19195547945eef4de09b32499,train/attack/digital_2/iphone15pro/persian-NF-1034.jpg,f457fa896c336bcfe212a9b9c8c9f2e7491eefcbf9f78b89f364ff79fcae4010,"(2793, 1789)","(399, 256)",0.9638376235961914,0.9927066564559937,0.028869032859802246,0.2689332664012909,0.12077897787094116,0.14815428853034973
