pair_id,file_stem,variant,hardware_source,altered_fields_unique,attack_image_path,bonafide_image_path,stage,shape,cosine_similarity,pearson_correlation,euclidean_distance,relative_l2_distance,mean_absolute_difference,max_absolute_difference,channel_diff_top1_share,channel_diff_top5_share,channel_diff_top10_share,channel_diff_top32_share,channel_diff_effective_channels,channel_diff_effective_fraction
indian-037_03::digital_2::iphone15pro,indian-037_03,digital_2,iphone15pro,dob|doe|face|name,train/attack/digital_2/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,layer2.1,"(1, 128, 32, 53)",0.9781442880630493,0.9703112244606018,30.535419464111328,0.20912939310073853,0.019078467041254044,3.7127466201782227,0.014636467210948467,0.06569045782089233,0.1248578280210495,0.35559001564979553,115.61974334716797,0.9032792448997498
indian-037_03::digital_2::iphone15pro,indian-037_03,digital_2,iphone15pro,dob|doe|face|name,train/attack/digital_2/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,layer3.0,"(1, 256, 16, 27)",0.9854030609130859,0.9800185561180115,12.350346565246582,0.17093046009540558,0.011360709555447102,1.3324522972106934,0.009570256806910038,0.04130291938781738,0.07829571515321732,0.2233697772026062,212.54779052734375,0.8302648067474365
indian-037_03::digital_2::iphone15pro,indian-037_03,digital_2,iphone15pro,dob|doe|face|name,train/attack/digital_2/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,layer3.1,"(1, 256, 16, 27)",0.9847975373268127,0.9793998003005981,12.765119552612305,0.17452625930309296,0.011982522904872894,1.3878698348999023,0.008892417885363102,0.04361605644226074,0.08419289439916611,0.23275628685951233,208.01937866210938,0.8125756978988647
indian-037_03::digital_2::iphone15pro,indian-037_03,digital_2,iphone15pro,dob|doe|face|name,train/attack/digital_2/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,layer4.0,"(1, 512, 8, 14)",0.97459876537323,0.9715266823768616,8.89193058013916,0.22564174234867096,0.008968728594481945,0.9959529638290405,0.0092405891045928,0.04112882539629936,0.07655990123748779,0.20536689460277557,286.13348388671875,0.5588544607162476
indian-037_03::digital_2::iphone15pro,indian-037_03,digital_2,iphone15pro,dob|doe|face|name,train/attack/digital_2/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,layer4.1,"(1, 512, 8, 14)",0.9512730240821838,0.9327636361122131,87.92658233642578,0.3198836147785187,0.14780686795711517,6.803412914276123,0.00823355931788683,0.03484854847192764,0.06390165537595749,0.16707029938697815,358.53021240234375,0.7002543210983276
indian-037_03::digital_2::iphone15pro,indian-037_03,digital_2,iphone15pro,dob|doe|face|name,train/attack/digital_2/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,avgpool,"(1, 512, 1, 1)",0.9880606532096863,0.9716141223907471,2.845869302749634,0.15927959978580475,0.08716859668493271,0.5982774496078491,0.013405178673565388,0.054479438811540604,0.09910879284143448,0.24585431814193726,245.94053649902344,0.48035261034965515
indian-037_03::digital_1::scan,indian-037_03,digital_1,scan,dob|doe|face|name,train/attack/digital_1/scan/indian-037_03.jpg,train/bonafide/scan/indian-037_03.jpg,stem_relu,"(1, 64, 128, 204)",0.9847997426986694,0.972266435623169,96.66791534423828,0.17436115443706512,0.010747618041932583,4.778256893157959,0.032903898507356644,0.15955348312854767,0.30945447087287903,0.8084232211112976,42.891937255859375,0.6701865196228027
indian-037_03::digital_1::scan,indian-037_03,digital_1,scan,dob|doe|face|name,train/attack/digital_1/scan/indian-037_03.jpg,train/bonafide/scan/indian-037_03.jpg,maxpool,"(1, 64, 64, 102)",0.990303635597229,0.9799904227256775,52.8890380859375,0.13933944702148438,0.012179210782051086,3.851472854614258,0.039639271795749664,0.18226268887519836,0.33456888794898987,0.8273652791976929,41.050865173339844,0.6414197683334351
indian-037_03::digital_1::scan,indian-037_03,digital_1,scan,dob|doe|face|name,train/attack/digital_1/scan/indian-037_03.jpg,train/bonafide/scan/indian-037_03.jpg,layer1.0,"(1, 64, 64, 102)",0.9874043464660645,0.9739929437637329,64.2298583984375,0.15873922407627106,0.02204836905002594,4.0883588790893555,0.03563101217150688,0.1604333221912384,0.2798522412776947,0.6834127306938171,52.43547821044922,0.819304347038269
indian-037_03::digital_1::scan,indian-037_03,digital_1,scan,dob|doe|face|name,train/attack/digital_1/scan/indian-037_03.jpg,train/bonafide/scan/indian-037_03.jpg,layer1.1,"(1, 64, 64, 102)",0.9829912185668945,0.966992199420929,85.12335205078125,0.18446747958660126,0.038896191865205765,5.912030220031738,0.02959531545639038,0.14269143342971802,0.2599925994873047,0.6495498418807983,55.73119354248047,0.8707998991012573
