analysis_unit,group_type,group_value,stage,metric,n,mean,std,min,q25,median,q75,max
capture_pair,hardware_source,scan,layer4.1,channel_diff_top10_share,320,0.057278833072632554,0.005966777809050158,0.045386362820863724,0.05304942466318607,0.056192873045802116,0.060715798288583755,0.07703396677970886
capture_pair,hardware_source,scan,layer4.1,channel_diff_top32_share,320,0.15138281863182784,0.011535510272126103,0.13067054748535156,0.14299535006284714,0.14861194044351578,0.15820682048797607,0.19187043607234955
capture_pair,hardware_source,scan,layer4.1,channel_diff_effective_channels,320,381.47769956588746,17.98029911222579,321.23095703125,372.3871383666992,384.1220703125,394.51207733154297,415.5747985839844
capture_pair,hardware_source,scan,layer4.1,channel_diff_effective_fraction,320,0.745073631964624,0.035117771703565996,0.6274042129516602,0.7273186296224594,0.7502384185791016,0.7705314010381699,0.8116695284843445
capture_pair,hardware_source,scan,avgpool,cosine_similarity,320,0.9926533618941903,0.0057399761439385424,0.966185450553894,0.9911895990371704,0.9945320785045624,0.9964240193367004,0.9992684721946716
capture_pair,hardware_source,scan,avgpool,pearson_correlation,320,0.9835377804934978,0.012622233752929502,0.9236857295036316,0.979716494679451,0.9875879287719727,0.9916641414165497,0.9982801079750061
capture_pair,hardware_source,scan,avgpool,relative_l2_distance,320,0.11658644827548414,0.04178352433251749,0.03827706351876259,0.08573414385318756,0.10590721666812897,0.13413168862462044,0.2689683437347412
capture_pair,hardware_source,scan,avgpool,mean_absolute_difference,320,0.07175048247445374,0.024490396313326748,0.02335124835371971,0.054363103583455086,0.06554783135652542,0.08373722992837429,0.16303738951683044
capture_pair,hardware_source,scan,avgpool,channel_diff_top1_share,320,0.01252432937035337,0.00266090798333847,0.0077322376891970634,0.010621283669024706,0.012100636027753353,0.013580699916929007,0.024005429819226265
capture_pair,hardware_source,scan,avgpool,channel_diff_top5_share,320,0.05043892206158489,0.005576667043637023,0.03751394897699356,0.046201931312680244,0.04981914348900318,0.05370977520942688,0.06973345577716827
capture_pair,hardware_source,scan,avgpool,channel_diff_top10_share,320,0.08950248633045703,0.007865931385717501,0.07217896729707718,0.08396194316446781,0.08841976523399353,0.09454249031841755,0.11379608511924744
capture_pair,hardware_source,scan,avgpool,channel_diff_top32_share,320,0.22320750285871327,0.013195853491140469,0.1920662522315979,0.21436457335948944,0.22136814147233963,0.2313155196607113,0.2656673789024353
capture_pair,hardware_source,scan,avgpool,channel_diff_effective_channels,320,268.6125164985657,14.772323232198914,225.58786010742188,260.3760986328125,269.0154113769531,279.8094024658203,301.3636169433594
capture_pair,hardware_source,scan,avgpool,channel_diff_effective_fraction,320,0.5246338212862611,0.028852193812888505,0.44060128927230835,0.5085470676422119,0.5254207253456116,0.5465027391910553,0.5886008143424988
capture_pair,altered_fields_unique,alternative|dob|doe|face,stem_relu,cosine_similarity,60,0.9870707015196483,0.0019598782855246486,0.9830718636512756,0.9855305552482605,0.9870358407497406,0.9886260032653809,0.9914056062698364
capture_pair,altered_fields_unique,alternative|dob|doe|face,stem_relu,pearson_correlation,60,0.9758951127529144,0.003605962705596933,0.9684267044067383,0.9735165238380432,0.9757207036018372,0.9784186035394669,0.9833255410194397
capture_pair,altered_fields_unique,alternative|dob|doe|face,stem_relu,relative_l2_distance,60,0.16035225987434387,0.012277675079346347,0.1311080902814865,0.15085124596953392,0.16103389859199524,0.17012392729520798,0.18400175869464874
capture_pair,altered_fields_unique,alternative|dob|doe|face,stem_relu,mean_absolute_difference,60,0.009783989284187555,0.0015590243227172741,0.006955150049179792,0.008627940900623798,0.009724695701152086,0.010613470105454326,0.013551674783229828
capture_pair,altered_fields_unique,alternative|dob|doe|face,stem_relu,channel_diff_top1_share,60,0.03561980137601495,0.0026608221063937777,0.030230989679694176,0.033361378125846386,0.035071926191449165,0.037529878318309784,0.04191811382770538
capture_pair,altered_fields_unique,alternative|dob|doe|face,stem_relu,channel_diff_top5_share,60,0.1666628174483776,0.007946736884745455,0.14794275164604187,0.16084953770041466,0.1674150750041008,0.17150802537798882,0.1837301403284073
capture_pair,altered_fields_unique,alternative|dob|doe|face,stem_relu,channel_diff_top10_share,60,0.3175850758949916,0.012172353245638442,0.2856977581977844,0.3087845891714096,0.3200521320104599,0.32663486152887344,0.3398589789867401
capture_pair,altered_fields_unique,alternative|dob|doe|face,stem_relu,channel_diff_top32_share,60,0.8183778842290242,0.010183306300977113,0.7877272367477417,0.8108231127262115,0.8193236589431763,0.8257737457752228,0.8425392508506775
capture_pair,altered_fields_unique,alternative|dob|doe|face,stem_relu,channel_diff_effective_channels,60,41.80787957509359,0.9988869591719443,39.4942626953125,40.923044204711914,41.640703201293945,42.63345909118652,44.15156936645508
capture_pair,altered_fields_unique,alternative|dob|doe|face,stem_relu,channel_diff_effective_fraction,60,0.6532481183608373,0.015607608737061629,0.6170978546142578,0.6394225656986237,0.6506359875202179,0.6661477982997894,0.6898682713508606
capture_pair,altered_fields_unique,alternative|dob|doe|face,maxpool,cosine_similarity,60,0.9942492266496022,0.0008982216019192455,0.9919523596763611,0.9938761591911316,0.9942854344844818,0.9948471933603287,0.9961786270141602
capture_pair,altered_fields_unique,alternative|dob|doe|face,maxpool,pearson_correlation,60,0.9870573143164317,0.002019723818733484,0.9815769195556641,0.9862878918647766,0.9871001243591309,0.988338366150856,0.9914282560348511
capture_pair,altered_fields_unique,alternative|dob|doe|face,maxpool,relative_l2_distance,60,0.1069797387967507,0.008308173075714992,0.08743313699960709,0.10161300376057625,0.10697736218571663,0.11069036461412907,0.12693189084529877
capture_pair,altered_fields_unique,alternative|dob|doe|face,maxpool,mean_absolute_difference,60,0.010700516790772477,0.0016476309895355004,0.007641080766916275,0.009348192252218723,0.010658260434865952,0.011754009174183011,0.01471957191824913
capture_pair,altered_fields_unique,alternative|dob|doe|face,maxpool,channel_diff_top1_share,60,0.043403670253853006,0.0044304232426552025,0.035037390887737274,0.04026077035814524,0.04317442886531353,0.0463546859100461,0.053388532251119614
capture_pair,altered_fields_unique,alternative|dob|doe|face,maxpool,channel_diff_top5_share,60,0.18430601830283802,0.00906987114557109,0.1593538224697113,0.1789240837097168,0.1838124319911003,0.1897769756615162,0.20473948121070862
capture_pair,altered_fields_unique,alternative|dob|doe|face,maxpool,channel_diff_top10_share,60,0.33792145401239393,0.012144064744664097,0.3049665689468384,0.3292369395494461,0.3380785435438156,0.3455555886030197,0.36410990357398987
capture_pair,altered_fields_unique,alternative|dob|doe|face,maxpool,channel_diff_top32_share,60,0.8231473336617152,0.007378029856690213,0.804063081741333,0.8174620568752289,0.8238477408885956,0.8287516087293625,0.8387209177017212
capture_pair,altered_fields_unique,alternative|dob|doe|face,maxpool,channel_diff_effective_channels,60,41.033299382527666,0.9962938714471306,38.76073455810547,40.293195724487305,40.95453071594238,41.732699394226074,43.229270935058594
capture_pair,altered_fields_unique,alternative|dob|doe|face,maxpool,channel_diff_effective_fraction,60,0.6411453028519948,0.015567091741361415,0.605636477470398,0.6295811831951141,0.6399145424365997,0.6520734280347824,0.6754573583602905
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.0,cosine_similarity,60,0.9917253663142522,0.00135504576811117,0.9882700443267822,0.9909601658582687,0.9918308258056641,0.9926633536815643,0.9943326115608215
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.0,pearson_correlation,60,0.9831254829963049,0.0027254781929497026,0.9761216044425964,0.9816496670246124,0.9832896888256073,0.9850046634674072,0.9883462190628052
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.0,relative_l2_distance,60,0.12824099970360597,0.01044168326877867,0.10646563768386841,0.12113939598202705,0.12784002721309662,0.134483702480793,0.15317058563232422
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.0,mean_absolute_difference,60,0.019453438433508077,0.0026625568397582898,0.014705573208630085,0.01746165147051215,0.018936043605208397,0.021260647103190422,0.025809723883867264
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.0,channel_diff_top1_share,60,0.03632056768983603,0.0012827625326625035,0.03314894810318947,0.03552643861621618,0.03637515939772129,0.03723170701414347,0.03890593722462654
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.0,channel_diff_top5_share,60,0.16141800383726757,0.0035776592455984244,0.151510551571846,0.15978125855326653,0.16123993694782257,0.1632791869342327,0.1716374158859253
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.0,channel_diff_top10_share,60,0.287269493440787,0.0068205167613522326,0.2698047161102295,0.2830844148993492,0.28765662014484406,0.2909199371933937,0.30575403571128845
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.0,channel_diff_top32_share,60,0.6980731119712194,0.010427474324264389,0.6758482456207275,0.6892938166856766,0.7001803517341614,0.7049367129802704,0.7244543433189392
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.0,channel_diff_effective_channels,60,51.06135005950928,0.8504865131075067,48.761844635009766,50.53500747680664,50.936100006103516,51.7219295501709,52.856773376464844
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.0,channel_diff_effective_fraction,60,0.7978335946798325,0.013288851767304792,0.7619038224220276,0.7896094918251038,0.7958765625953674,0.8081551492214203,0.8258870840072632
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.1,cosine_similarity,60,0.9867363860209782,0.002151024427214012,0.9822953343391418,0.9854574799537659,0.9869861900806427,0.9881852716207504,0.9916369318962097
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.1,pearson_correlation,60,0.9745688150326411,0.0041523702194920555,0.9659088253974915,0.9721384644508362,0.9751520454883575,0.9773966819047928,0.9839393496513367
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.1,relative_l2_distance,60,0.16234812314311664,0.013266038251329878,0.1293303668498993,0.15371890738606453,0.1613321378827095,0.17054564133286476,0.1881745159626007
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.1,mean_absolute_difference,60,0.03484478648751974,0.004574012332472747,0.0249270498752594,0.03139863349497318,0.03404937498271465,0.03713903948664665,0.046408019959926605
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.1,channel_diff_top1_share,60,0.030848349320391814,0.0014021938123499678,0.028083980083465576,0.029980248771607876,0.030626824125647545,0.03149550501257181,0.03558547794818878
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.1,channel_diff_top5_share,60,0.14366333186626434,0.002827338232717833,0.13692855834960938,0.1422676481306553,0.1438680738210678,0.14538386464118958,0.15065385401248932
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.1,channel_diff_top10_share,60,0.26381877809762955,0.0037387113365111315,0.25525790452957153,0.26164402812719345,0.26374202966690063,0.26579563319683075,0.2741655707359314
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.1,channel_diff_top32_share,60,0.659868715206782,0.008059629124178413,0.6406458616256714,0.6549058705568314,0.6606802344322205,0.6664802134037018,0.6746156215667725
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.1,channel_diff_effective_channels,60,54.92214508056641,0.5753045398111235,53.66342544555664,54.52347278594971,54.901336669921875,55.364952087402344,56.36371994018555
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer1.1,channel_diff_effective_fraction,60,0.8581585168838501,0.008989133434548805,0.8384910225868225,0.8519292622804642,0.8578333854675293,0.8650773763656616,0.8806831240653992
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.0,cosine_similarity,60,0.9830288608868917,0.0030735118751248625,0.9768496155738831,0.9805910885334015,0.9833497405052185,0.9851696640253067,0.9906136989593506
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.0,pearson_correlation,60,0.975562185049057,0.004431097042153313,0.966687023639679,0.9720601141452789,0.9761607050895691,0.9786738157272339,0.9865933060646057
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.0,relative_l2_distance,60,0.18350893606742222,0.01681616534796408,0.13701583445072174,0.17224346846342087,0.18248683959245682,0.19707977399230003,0.21517908573150635
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.0,mean_absolute_difference,60,0.0176031911590447,0.0022157388794592195,0.012088678777217865,0.01611675461754203,0.01735517382621765,0.018427183851599693,0.02310636267066002
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.0,channel_diff_top1_share,60,0.018354835780337454,0.003007050454096315,0.01372688077390194,0.016093697864562273,0.01783397514373064,0.019613957963883877,0.024692770093679428
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.0,channel_diff_top5_share,60,0.07577735967934132,0.00576463832603206,0.06686990708112717,0.07194847986102104,0.07389657944440842,0.07981550507247448,0.08901098370552063
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.0,channel_diff_top10_share,60,0.13980174312988916,0.008208736391756533,0.1280631572008133,0.13385315984487534,0.13659662753343582,0.14514508098363876,0.15924425423145294
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.0,channel_diff_top32_share,60,0.3755969489614169,0.010052583821739874,0.36202651262283325,0.3672438785433769,0.37399323284626007,0.3825233206152916,0.4015923738479614
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.0,channel_diff_effective_channels,60,111.73859507242838,2.308318398201701,106.0483169555664,110.18390655517578,112.16266250610352,113.37718963623047,115.01632690429688
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.0,channel_diff_effective_fraction,60,0.8729577740033467,0.018033737485950788,0.8285024762153625,0.8608117699623108,0.8762708008289337,0.8857592940330505,0.8985650539398193
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.1,cosine_similarity,60,0.9799682438373566,0.0037317706961247452,0.971782386302948,0.9773076176643372,0.9801942706108093,0.9824390858411789,0.9899028539657593
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.1,pearson_correlation,60,0.9723084807395935,0.0051637540179283,0.960857093334198,0.968576192855835,0.9725452065467834,0.9757332801818848,0.9860938191413879
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.1,relative_l2_distance,60,0.19932822460929553,0.01885891570949798,0.14210672676563263,0.18755527958273888,0.19905614107847214,0.21314530819654465,0.23756419122219086
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.1,mean_absolute_difference,60,0.019995930589114627,0.00240134013036884,0.013390771113336086,0.018367184791713953,0.019936357624828815,0.021026306319981813,0.025396157056093216
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.1,channel_diff_top1_share,60,0.0147006969122837,0.0017033602352718204,0.012404064647853374,0.013252536300569773,0.014383964240550995,0.01586786611005664,0.018893204629421234
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.1,channel_diff_top5_share,60,0.06569036624083917,0.004638455009071035,0.05914079770445824,0.06205202639102936,0.06430897489190102,0.06910027377307415,0.07712924480438232
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.1,channel_diff_top10_share,60,0.12362810571988424,0.0062525854920874955,0.11479854583740234,0.11908909864723682,0.12155643478035927,0.1286901943385601,0.13904687762260437
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.1,channel_diff_top32_share,60,0.34732554654280345,0.008692128792791227,0.3329976797103882,0.3409639969468117,0.3451821058988571,0.35286782681941986,0.3677695095539093
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.1,channel_diff_effective_channels,60,116.65996932983398,1.7601448848055157,112.58221435546875,115.51926231384277,117.3407211303711,117.93765640258789,119.03290557861328
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer2.1,channel_diff_effective_fraction,60,0.911406010389328,0.013751131912543091,0.8795485496520996,0.9024942368268967,0.9167243838310242,0.9213879406452179,0.9299445748329163
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.0,cosine_similarity,60,0.9838983734448751,0.0036769088283135714,0.9757819175720215,0.9813310354948044,0.9837527275085449,0.9870191365480423,0.994663655757904
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.0,pearson_correlation,60,0.978071262439092,0.004985571055924112,0.9670825600624084,0.9746272265911102,0.9778514802455902,0.982336550951004,0.9927608370780945
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.0,relative_l2_distance,60,0.17840935873488586,0.021343968421783686,0.10330908745527267,0.16112476959824562,0.18054433912038803,0.19333160668611526,0.22009515762329102
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.0,mean_absolute_difference,60,0.012233826556863885,0.001457431757030397,0.007400839123874903,0.011261640582233667,0.011957156471908092,0.013346063205972314,0.014875727705657482
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.0,channel_diff_top1_share,60,0.01036569105150799,0.0014432851600814007,0.008483309298753738,0.009338339325040579,0.010102574713528156,0.010976378107443452,0.014416414313018322
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.0,channel_diff_top5_share,60,0.044305279043813546,0.0028172062773893078,0.039398495107889175,0.04211606737226248,0.044267572462558746,0.04576738178730011,0.05041717737913132
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.0,channel_diff_top10_share,60,0.08185209607084593,0.0035942603449404006,0.075362429022789,0.07971647940576077,0.0816865935921669,0.08442136831581593,0.08990321308374405
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.0,channel_diff_top32_share,60,0.22439509257674217,0.005760481715536149,0.2088862508535385,0.22081735357642174,0.22453608363866806,0.22742339968681335,0.2384897768497467
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.0,channel_diff_effective_channels,60,211.4492192586263,2.9820748862980597,200.3310546875,209.1680908203125,211.79814910888672,213.33431243896484,218.6753387451172
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.0,channel_diff_effective_fraction,60,0.825973512729009,0.011648730024601796,0.7825431823730469,0.8170628547668457,0.8273365199565887,0.8333371579647064,0.854200541973114
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.1,cosine_similarity,60,0.982630334297816,0.004349997607771644,0.9734785556793213,0.9795623868703842,0.9821803569793701,0.9862512499094009,0.9950917363166809
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.1,pearson_correlation,60,0.9765924046436946,0.005844394667271239,0.9643588066101074,0.972570076584816,0.9758854806423187,0.9815358519554138,0.99338698387146
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.1,relative_l2_distance,60,0.18499888988832633,0.02459888130568471,0.0990862175822258,0.16584816575050354,0.18881119787693024,0.20238076150417328,0.2311374396085739
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.1,mean_absolute_difference,60,0.013590149542627236,0.0016069539696870476,0.007795464713126421,0.01250218041241169,0.013831865508109331,0.014730898896232247,0.01652725227177143
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.1,channel_diff_top1_share,60,0.01049650317678849,0.0011904436928752151,0.008863944560289383,0.009555023396387696,0.01021365076303482,0.01124963746406138,0.01414018776267767
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.1,channel_diff_top5_share,60,0.04651285049815972,0.003171731597078234,0.039862390607595444,0.044505324214696884,0.04569835774600506,0.04818286560475826,0.05589623004198074
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.1,channel_diff_top10_share,60,0.08666886848707994,0.004508268529723502,0.07752816379070282,0.08442465588450432,0.08567879721522331,0.08835413120687008,0.10027951747179031
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.1,channel_diff_top32_share,60,0.23518976122140883,0.007401445018550425,0.22094546258449554,0.22968800365924835,0.23518777638673782,0.2404288500547409,0.2527029514312744
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.1,channel_diff_effective_channels,60,208.43670654296875,3.9376024671010126,199.62850952148438,205.6020164489746,208.52310943603516,211.2776222229004,217.43768310546875
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer3.1,channel_diff_effective_fraction,60,0.8142058849334717,0.01538125963711333,0.7797988653182983,0.8031328767538071,0.8145433962345123,0.8253032118082047,0.8493659496307373
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.0,cosine_similarity,60,0.9716527243455251,0.008070356457805334,0.9537382125854492,0.9672005027532578,0.971015989780426,0.9760602414608002,0.9933141469955444
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.0,pearson_correlation,60,0.9680748959382375,0.00909778600180074,0.9479579925537109,0.9630028754472733,0.967318058013916,0.9730130732059479,0.9924799799919128
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.0,relative_l2_distance,60,0.23575364872813226,0.0360883634520194,0.11573898792266846,0.21938955783843994,0.24111343175172806,0.2566711753606796,0.30477187037467957
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.0,mean_absolute_difference,60,0.010108914342708886,0.0013528146736331134,0.005332051310688257,0.009320039534941316,0.01017400436103344,0.011013532755896449,0.012369129806756973
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.0,channel_diff_top1_share,60,0.009667675740395983,0.0010997653590461669,0.007664948236197233,0.008974676486104727,0.009585029445588589,0.010098279686644673,0.012527688406407833
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.0,channel_diff_top5_share,60,0.04135377152512471,0.0029373264811994415,0.03344329446554184,0.039491585455834866,0.041643330827355385,0.042905998416244984,0.04902016744017601
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.0,channel_diff_top10_share,60,0.07604022522767385,0.004541573866756936,0.06487096101045609,0.07343479804694653,0.0763331837952137,0.07941563613712788,0.08632312715053558
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.0,channel_diff_top32_share,60,0.2025274949769179,0.009773513104602503,0.18092867732048035,0.19589534401893616,0.2022097185254097,0.21019863337278366,0.22401128709316254
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.0,channel_diff_effective_channels,60,288.7637532552083,11.573137872128285,265.1616516113281,281.1527404785156,288.08734130859375,297.5056457519531,313.8026428222656
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.0,channel_diff_effective_fraction,60,0.5639917055765787,0.022603784906500557,0.5178938508033752,0.5491264462471008,0.5626705884933472,0.5810657143592834,0.6128957867622375
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.1,cosine_similarity,60,0.9650813549757004,0.012334120276812442,0.9352692365646362,0.9570618569850922,0.9669685959815979,0.9736510515213013,0.9931856989860535
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.1,pearson_correlation,60,0.951584259668986,0.01739602124195426,0.9090493321418762,0.9411611557006836,0.9538068473339081,0.964354932308197,0.9904971122741699
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.1,relative_l2_distance,60,0.2608176140735547,0.04828614562151321,0.11682429164648056,0.23019949719309807,0.25801753997802734,0.294819638133049,0.36013251543045044
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.1,mean_absolute_difference,60,0.13533927500247955,0.02533505788164461,0.07084820419549942,0.11673587746918201,0.13473054766654968,0.15590380877256393,0.18303295969963074
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.1,channel_diff_top1_share,60,0.008224474887053171,0.0016529068683645914,0.0055404831655323505,0.007065047509968281,0.007807388203218579,0.009296641452237964,0.014357003383338451
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.1,channel_diff_top5_share,60,0.032859048123161,0.0032722735365948246,0.02679440565407276,0.030005589593201876,0.033032407984137535,0.035140481777489185,0.039863698184490204
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.1,channel_diff_top10_share,60,0.058599901385605335,0.004517749980346947,0.050960857421159744,0.05421903729438782,0.05924276262521744,0.06160716712474823,0.0690205916762352
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.1,channel_diff_top32_share,60,0.15219892611106237,0.007669906988497034,0.13840588927268982,0.14592796936631203,0.15221007168293,0.15684616938233376,0.1682809293270111
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.1,channel_diff_effective_channels,60,378.22044830322267,10.698533259944194,354.0056457519531,368.6958923339844,377.62135314941406,387.03206634521484,402.8822326660156
capture_pair,altered_fields_unique,alternative|dob|doe|face,layer4.1,channel_diff_effective_fraction,60,0.7387118130922318,0.020895572773328503,0.6914172768592834,0.7201091647148132,0.7375417053699493,0.7559220045804977,0.7868793606758118
capture_pair,altered_fields_unique,alternative|dob|doe|face,avgpool,cosine_similarity,60,0.9923161417245865,0.0033521352633176854,0.9831099510192871,0.9903244376182556,0.9930649697780609,0.9945184737443924,0.9985236525535583
capture_pair,altered_fields_unique,alternative|dob|doe|face,avgpool,pearson_correlation,60,0.9829544295867284,0.007792605455823746,0.9613218903541565,0.978944331407547,0.9853286147117615,0.9881895482540131,0.9966861009597778
capture_pair,altered_fields_unique,alternative|dob|doe|face,avgpool,relative_l2_distance,60,0.12270138630022605,0.026638185351886164,0.05435562506318092,0.10713279619812965,0.12027141079306602,0.13981782644987106,0.18416860699653625
capture_pair,altered_fields_unique,alternative|dob|doe|face,avgpool,mean_absolute_difference,60,0.07260356762756905,0.01714611546097007,0.03477434441447258,0.05949124973267317,0.06994034349918365,0.08586820587515831,0.11131653189659119
capture_pair,altered_fields_unique,alternative|dob|doe|face,avgpool,channel_diff_top1_share,60,0.013735991685340803,0.0031217946202466693,0.008876834996044636,0.011647672159597278,0.013189479243010283,0.015814784914255142,0.024005429819226265
capture_pair,altered_fields_unique,alternative|dob|doe|face,avgpool,channel_diff_top5_share,60,0.052574487403035164,0.005733767751600125,0.041569896042346954,0.04779455903917551,0.052670545876026154,0.05639770720154047,0.06417660415172577
capture_pair,altered_fields_unique,alternative|dob|doe|face,avgpool,channel_diff_top10_share,60,0.09202655119200548,0.007842460866621779,0.07714630663394928,0.08588561043143272,0.09275517985224724,0.09662579745054245,0.11287705600261688
capture_pair,altered_fields_unique,alternative|dob|doe|face,avgpool,channel_diff_top32_share,60,0.22550941854715348,0.011740225356244164,0.20652557909488678,0.21611416339874268,0.22443421930074692,0.23559512197971344,0.2591254413127899
capture_pair,altered_fields_unique,alternative|dob|doe|face,avgpool,channel_diff_effective_channels,60,264.55020395914715,12.702652483847796,238.54515075683594,255.86178970336914,263.7425231933594,273.0919876098633,292.0819396972656
capture_pair,altered_fields_unique,alternative|dob|doe|face,avgpool,channel_diff_effective_fraction,60,0.5166996171077093,0.024809868132515227,0.4659084975719452,0.49973005801439285,0.51512211561203,0.5333827883005142,0.5704725384712219
capture_pair,altered_fields_unique,dob|doe|face|name,stem_relu,cosine_similarity,561,0.9891784690493144,0.0033168868444864432,0.9776950478553772,0.9867017269134521,0.9897134900093079,0.991899311542511,0.9954126477241516
capture_pair,altered_fields_unique,dob|doe|face|name,stem_relu,pearson_correlation,561,0.9796841846855354,0.006035798054098975,0.9597412943840027,0.9749687910079956,0.9802944660186768,0.9845598340034485,0.9918720126152039
capture_pair,altered_fields_unique,dob|doe|face|name,stem_relu,relative_l2_distance,561,0.14537893130764393,0.02259769102450038,0.09578487277030945,0.1272870898246765,0.14344604313373566,0.16308476030826569,0.21121200919151306
capture_pair,altered_fields_unique,dob|doe|face|name,stem_relu,mean_absolute_difference,561,0.009531749734479051,0.0021729185677348615,0.00576210580766201,0.007899297401309013,0.009231841191649437,0.010708440095186234,0.018250225111842155
capture_pair,altered_fields_unique,dob|doe|face|name,stem_relu,channel_diff_top1_share,561,0.03496093057268656,0.0024758078597792842,0.028859125450253487,0.03326879441738129,0.03461252152919769,0.03652535006403923,0.0434514619410038
capture_pair,altered_fields_unique,dob|doe|face|name,stem_relu,channel_diff_top5_share,561,0.16243608250762476,0.008311620112088506,0.14099593460559845,0.15679208934307098,0.16232383251190186,0.16783767938613892,0.18782000243663788
capture_pair,altered_fields_unique,dob|doe|face|name,stem_relu,channel_diff_top10_share,561,0.3082942400067885,0.012753972894419712,0.27342110872268677,0.2994164228439331,0.3085034489631653,0.31659308075904846,0.3435667157173157
