file_stem,variant,altered_fields_unique,capture_pair_count,hardware_count,layer4_1_cosine,avgpool_cosine,cosine_reconvergence,layer4_1_relative_l2,avgpool_relative_l2,relative_l2_reconvergence,top_k_feature_overlap,top1_same_numeric
indian-094_03,digital_2,dob|doe|face|name,3,3,0.8917664090792338,0.9742603898048401,0.08249398072560628,0.4579907953739166,0.22550804416338602,0.2324827512105306,0.78125,0.6666666666666666
indian-108_03,digital_1,dob|doe|face|name,3,3,0.9782180587450663,0.9959144393603007,0.017696380615234375,0.20718881984551749,0.09034968664248784,0.11683913320302963,0.9270833333333334,1.0
indian-108_03,digital_2,dob|doe|face|name,3,3,0.9520048499107361,0.9896329442660013,0.0376280943552653,0.310287485520045,0.14718457063039145,0.16310291488965353,0.8958333333333334,0.6666666666666666
indian-NF-1006,digital_1,dob|doe|face|name,3,3,0.9595865408579508,0.9892017046610514,0.029615163803100586,0.2839223841826121,0.14679027100404105,0.13713211317857107,0.84375,1.0
indian-NF-1006,digital_2,dob|doe|face|name,3,3,0.9805561701456705,0.9961065252621969,0.015550355116526285,0.1969577819108963,0.08980414023001988,0.10715364168087642,0.9375,1.0
indian-NF-1025,digital_1,dob|doe|face|name,3,3,0.9680645068486532,0.9931714137395223,0.02510690689086914,0.24861507614453635,0.11577561994393666,0.13283945620059967,0.8854166666666666,1.0
indian-NF-1025,digital_2,dob|doe|face|name,3,3,0.9182581106821696,0.979383627573649,0.06112551689147949,0.3949173192183177,0.20132659872372946,0.19359072049458823,0.7916666666666666,0.6666666666666666
indian-NF-1039,digital_1,dob|doe|face|name,3,3,0.9529763658841451,0.988650898138682,0.03567453225453695,0.3095964888731639,0.15658693512280783,0.15300955375035605,0.84375,0.6666666666666666
indian-NF-1039,digital_2,dob|doe|face|name,3,3,0.9856363534927368,0.9971012075742086,0.011464854081471762,0.16990965604782104,0.07731202741463979,0.09259762863318126,0.90625,1.0
indian-NF-1075,digital_1,dob|doe|face|name,3,3,0.9684088627497355,0.9933358033498129,0.024926940600077312,0.25313952068487805,0.11823532233635585,0.1349041983485222,0.9375,0.6666666666666666
indian-NF-1075,digital_2,dob|doe|face|name,3,3,0.9404312968254089,0.9863358934720358,0.04590459664662679,0.3406393031279246,0.1692748119433721,0.17136449118455252,0.8541666666666666,1.0
indian-NF-1096,digital_1,dob|doe|face|name,3,3,0.9415684541066488,0.9867926836013794,0.04522422949473063,0.344151775042216,0.16504472494125366,0.1791070501009623,0.84375,0.6666666666666666
indian-NF-1096,digital_2,dob|doe|face|name,3,3,0.8806365529696146,0.9665411313374838,0.08590457836786906,0.4971610903739929,0.27241186300913495,0.224749227364858,0.7291666666666666,0.3333333333333333
indian-NM-1058,digital_1,dob|doe|face|name,3,3,0.9596481720606486,0.9899834791819254,0.030335307121276855,0.2847394247849782,0.14090723047653833,0.14383219430843988,0.8541666666666666,1.0
indian-NM-1058,digital_2,dob|doe|face|name,3,3,0.964102586110433,0.9916837612787882,0.027581175168355305,0.2666829029719035,0.12762061258157095,0.13906229039033255,0.8333333333333334,1.0
persian-010_03,digital_1,dob|doe|face|name,3,3,0.9887853662172953,0.9978900750478109,0.009104708830515543,0.14989687005678812,0.06613721698522568,0.08375965307156245,0.9583333333333334,1.0
persian-010_03,digital_2,dob|doe|face|name,3,3,0.9847051302591959,0.9964677691459656,0.011762638886769613,0.1767746259768804,0.08789163827896118,0.0888829876979192,0.9166666666666666,1.0
persian-045_03,digital_1,dob|doe|face|name,3,3,0.9822282195091248,0.996544619401296,0.014316399892171225,0.18863633771737418,0.08346881469090779,0.10516752302646637,0.9166666666666666,1.0
persian-045_03,digital_2,dob|doe|face|name,3,3,0.9843271970748901,0.9968822399775187,0.01255504290262858,0.1770964115858078,0.0799244890610377,0.0971719225247701,0.90625,1.0
persian-069_03,digital_1,dob|doe|face|name,3,3,0.9781207243601481,0.9954661130905151,0.017345388730367024,0.20814843475818634,0.09589392940203349,0.11225450535615285,0.90625,0.6666666666666666
