file_stem,hardware_source,image_role,image_path,image_sha256,layer4_shape,shift_y,shift_x,layer4_original_vs_roll_cosine,layer4_original_vs_roll_relative_l2,avgpool_original_vs_roll_cosine,avgpool_original_vs_roll_relative_l2,model_avgpool_float32_max_abs_error,roll_avgpool_float32_max_abs_error,roll_avgpool_float64_max_abs_error
french-135_03,huawei,digital_1,train/attack/digital_1/huawei/french-135_03.jpg,e22960f43ad7d4a2d449384bdd5e6c3af9bb5fc428eec7329ce2c2f7eef128c9,"(1, 512, 8, 14)",1,1,0.7316645383834839,0.7325781583786011,0.9999999403953552,4.58425688520947e-08,0.0,2.384185791015625e-07,0.0
french-135_03,huawei,digital_2,train/attack/digital_2/huawei/french-135_03.jpg,7f6942242c1dd1560288ad99af0819dbbc57c08b4e0edd4f4fc03a32efdd60d1,"(1, 512, 8, 14)",1,1,0.7323831915855408,0.7315967082977295,1.0,4.245634244171015e-08,0.0,2.384185791015625e-07,0.0
french-135_03,iphone15pro,bonafide,train/bonafide/iphone15pro/french-135_03.jpg,0baf9527fdef5413d699b0c462d9658aca65d8fb4e64a8cb42a2c8bf234eae2c,"(1, 512, 8, 13)",1,1,0.7592552304267883,0.6938945055007935,0.9999998807907104,5.2640935166436975e-08,0.0,4.76837158203125e-07,0.0
french-135_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-135_03.jpg,305c7ce8eca73791085a32ed563cd931f60397fc7e2f1177b4cb25f6aad5304a,"(1, 512, 8, 13)",1,1,0.7551066279411316,0.6998476386070251,1.0,5.640768918624417e-08,0.0,4.76837158203125e-07,0.0
french-135_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-135_03.jpg,ad43a69357701ef8ab1937cba134c4a60668a283394765259a4d5e579956e6d6,"(1, 512, 8, 13)",1,1,0.7558826208114624,0.6987379789352417,0.9999998807907104,4.342575010696237e-08,0.0,2.384185791015625e-07,0.0
french-135_03,scan,bonafide,train/bonafide/scan/french-135_03.jpg,6adfa2b7a24432ec22e41a22986e7ef2fdbc73d0f58d5fb88f578a063eeacfa7,"(1, 512, 8, 13)",1,1,0.7516372203826904,0.7047876119613647,1.0,4.6690381338976295e-08,0.0,2.384185791015625e-07,0.0
french-135_03,scan,digital_1,train/attack/digital_1/scan/french-135_03.jpg,6ce4139f4c9673c911c27c807c991a5af044083441e5b63664863f186aa8ceed,"(1, 512, 8, 13)",1,1,0.7539399862289429,0.7015126347541809,0.9999998807907104,4.9906422106005266e-08,0.0,2.384185791015625e-07,0.0
french-135_03,scan,digital_2,train/attack/digital_2/scan/french-135_03.jpg,19781cae77bc6f7943cabab52eceda1763f0fcec4a92f05fbe90265eff1d1af7,"(1, 512, 8, 13)",1,1,0.7524718046188354,0.7036024332046509,1.0,5.8245841927373476e-08,0.0,4.76837158203125e-07,0.0
french-NF-1020,huawei,bonafide,train/bonafide/huawei/french-NF-1020.jpg,49b0e62262cb1c06bbe9dd3f45b8181e398677fd6a832ca947153d68df54217c,"(1, 512, 8, 13)",1,1,0.7328417301177979,0.7309697866439819,0.9999999403953552,5.23806384933323e-08,0.0,2.384185791015625e-07,0.0
french-NF-1020,huawei,digital_1,train/attack/digital_1/huawei/french-NF-1020.jpg,81c9ce0093a37fb3d7260f7dd5f3ccf29f8b7494dd36d1da1a864e29d4c27c37,"(1, 512, 8, 13)",1,1,0.7252056002616882,0.7413426041603088,1.0,5.286999282816396e-08,0.0,4.76837158203125e-07,0.0
french-NF-1020,huawei,digital_2,train/attack/digital_2/huawei/french-NF-1020.jpg,065e1a4541be1cd1dda210fe6bd858314349935fe2605c702ac09d4a63b0daba,"(1, 512, 8, 13)",1,1,0.7363458871841431,0.7261599898338318,1.0,4.655622021232375e-08,0.0,2.384185791015625e-07,0.0
french-NF-1020,iphone15pro,bonafide,train/bonafide/iphone15pro/french-NF-1020.jpg,616f0ecfcec818097ce0517160419ac12212fa3152bf035b005786ff709b4446,"(1, 512, 8, 13)",1,1,0.7612156271934509,0.691063642501831,0.9999998807907104,5.64709310424405e-08,0.0,4.76837158203125e-07,0.0
french-NF-1020,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NF-1020.jpg,c0d250073b4d393ac4ebf0866ca1a024250974ccdbf09bf1f2a48a021043d18a,"(1, 512, 8, 13)",1,1,0.7552171945571899,0.6996896266937256,1.0,7.326486439751534e-08,0.0,7.152557373046875e-07,0.0
french-NF-1020,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NF-1020.jpg,def352592514eb3c4cd8ef493dcc47b8005ea934ef8b0bb41786505b7164a4a2,"(1, 512, 8, 13)",1,1,0.7574443221092224,0.6964992880821228,0.9999999403953552,5.1268422396333335e-08,0.0,2.384185791015625e-07,0.0
french-NF-1020,scan,bonafide,train/bonafide/scan/french-NF-1020.jpg,158a9f5838797463921fe3a087c9887a657e8c42bec7b1ae9273ad83420750c2,"(1, 512, 8, 13)",1,1,0.7475091218948364,0.7106207013130188,0.9999998807907104,6.007914521433122e-08,0.0,4.76837158203125e-07,0.0
french-NF-1020,scan,digital_1,train/attack/digital_1/scan/french-NF-1020.jpg,19f78c225e33003ae2e43406a8c72921525012ca0b96d86cf4472fd28e4411cc,"(1, 512, 8, 13)",1,1,0.7420552968978882,0.7182543277740479,1.0,4.876207526649523e-08,0.0,2.384185791015625e-07,0.0
french-NF-1020,scan,digital_2,train/attack/digital_2/scan/french-NF-1020.jpg,4671583b907daa212b1e89abd89027a8274ddbb9310b1acc63b57b1d52c290c3,"(1, 512, 8, 13)",1,1,0.7487355470657349,0.708892822265625,0.9999999403953552,5.033570715795577e-08,0.0,2.384185791015625e-07,0.0
french-NF-1056,huawei,bonafide,train/bonafide/huawei/french-NF-1056.jpg,b2114468c16e1d963bbbcd3de1b86c65ff09cee43818ce356b70f680492ea826,"(1, 512, 8, 13)",1,1,0.7367819547653198,0.7255591750144958,1.0,4.8026347343466114e-08,0.0,4.76837158203125e-07,0.0
french-NF-1056,huawei,digital_1,train/attack/digital_1/huawei/french-NF-1056.jpg,2459f8ae6cb465076f5cadca9a77534215f08deef9f4aab244bc1f164ef33a03,"(1, 512, 8, 13)",1,1,0.7414391040802002,0.7191115617752075,1.0,4.123306851511188e-08,0.0,2.384185791015625e-07,0.0
french-NF-1056,huawei,digital_2,train/attack/digital_2/huawei/french-NF-1056.jpg,770a2e4021facf5dfce77b990e6c896c5d3eee75633d6f96a58efc5bc3cc0b24,"(1, 512, 8, 13)",1,1,0.7278090715408325,0.7378223538398743,1.0000001192092896,5.0285802188909656e-08,0.0,2.384185791015625e-07,0.0
french-NF-1056,iphone15pro,bonafide,train/bonafide/iphone15pro/french-NF-1056.jpg,2fc1566acd7c4f1f748d6744fe16777cf04cd58625b5ee667b2c1bb582ebbc20,"(1, 512, 8, 13)",1,1,0.7534562349319458,0.7022019624710083,1.0,5.1349068996842107e-08,0.0,4.76837158203125e-07,0.0
french-NF-1056,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NF-1056.jpg,d4d4527027d325667f30becc02a06bf9f5eaf05865615655e4647b875566b987,"(1, 512, 8, 13)",1,1,0.7471256256103516,0.7111601829528809,1.0,5.739812181104753e-08,0.0,4.76837158203125e-07,0.0
french-NF-1056,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NF-1056.jpg,e14be90890b394c5b5d3e3b35df7f1c0832fe06e42a7705553b4faad6509a0d4,"(1, 512, 8, 13)",1,1,0.7490234375,0.7084864974021912,0.9999999403953552,5.423172666496612e-08,0.0,4.76837158203125e-07,0.0
french-NF-1056,scan,bonafide,train/bonafide/scan/french-NF-1056.jpg,5de4234aad30a168238aa5bd0f282c908559df9d359ee01e898883ba2e482fcd,"(1, 512, 8, 13)",1,1,0.7516317963600159,0.7047951817512512,1.0,5.309662398644832e-08,0.0,2.384185791015625e-07,0.0
french-NF-1056,scan,digital_1,train/attack/digital_1/scan/french-NF-1056.jpg,81ba7a632ceee26ba92507e1fd549218c847d2d3b1a0b0d39d0d648a6ae5e804,"(1, 512, 8, 13)",1,1,0.7502126693725586,0.7068061232566833,1.0,5.316622875284338e-08,0.0,3.5762786865234375e-07,0.0
french-NF-1056,scan,digital_2,train/attack/digital_2/scan/french-NF-1056.jpg,0b52c8f0b3ea967eb61a98fa5d75303bff8af9823a6f099f9c178e2bd64ad3c0,"(1, 512, 8, 13)",1,1,0.7483693361282349,0.7094091773033142,1.0,5.586226237142e-08,0.0,4.76837158203125e-07,0.0
french-NF-1063,huawei,bonafide,train/bonafide/huawei/french-NF-1063.jpg,05e5c1f6c55cd02131c58e84ab019e7cb8890c3c0214335c4b872b5e3b9a37ea,"(1, 512, 8, 13)",1,1,0.7460821866989136,0.7126260995864868,1.0,5.9116331385666854e-08,0.0,4.76837158203125e-07,0.0
french-NF-1063,huawei,digital_1,train/attack/digital_1/huawei/french-NF-1063.jpg,470508d77b3fde0ec707990ecedd723e18eb1ac4cfa68005415ddb98d51a755b,"(1, 512, 8, 13)",1,1,0.745025634765625,0.7141069769859314,0.9999998807907104,6.548488329372049e-08,0.0,4.76837158203125e-07,0.0
french-NF-1063,huawei,digital_2,train/attack/digital_2/huawei/french-NF-1063.jpg,be3f601847d0ae9390c878603cfcd74003fecb85db4c73f6f0cc7a656d2125b7,"(1, 512, 8, 13)",1,1,0.7432588934898376,0.7165767550468445,0.9999998807907104,6.37877164422207e-08,0.0,4.76837158203125e-07,0.0
french-NF-1063,iphone15pro,bonafide,train/bonafide/iphone15pro/french-NF-1063.jpg,4bfb9f5e87c5bcd75c8c937076e6a467fd7e7a3b1fc7e472b68fac7bfde51dc9,"(1, 512, 8, 13)",1,1,0.7575753331184387,0.6963112354278564,1.0,4.2985451642607586e-08,0.0,2.384185791015625e-07,0.0
french-NF-1063,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NF-1063.jpg,096a0fc708f43ad6f27cacf1b664d06a8ce676b9d52c26dbec275fd8233110ef,"(1, 512, 8, 13)",1,1,0.7565712332725525,0.6977518796920776,0.9999998807907104,6.405927877040085e-08,0.0,4.76837158203125e-07,0.0
french-NF-1063,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NF-1063.jpg,305d0d93b89cb5693947534b09b28275c31e0e2f8fa92edc40777a26ab619073,"(1, 512, 8, 13)",1,1,0.7539609670639038,0.701482892036438,0.9999998807907104,4.4383941855130615e-08,0.0,2.384185791015625e-07,0.0
french-NF-1063,scan,bonafide,train/bonafide/scan/french-NF-1063.jpg,971f783d712f92f40802d2be31eef472e52e5b816a7a4b5e397f1e43943e5153,"(1, 512, 8, 13)",1,1,0.7533086538314819,0.7024121880531311,0.9999999403953552,4.718852508744931e-08,0.0,2.384185791015625e-07,0.0
french-NF-1063,scan,digital_1,train/attack/digital_1/scan/french-NF-1063.jpg,76e819f7131d3ec5e4a3f595eada782e91f39ddebb7d95ef3a4868995ab0761c,"(1, 512, 8, 13)",1,1,0.745914101600647,0.7128618359565735,1.0,4.768942574173707e-08,0.0,2.384185791015625e-07,0.0
french-NF-1063,scan,digital_2,train/attack/digital_2/scan/french-NF-1063.jpg,406a838843945212019381a658e56c7682c6a4791b2ed5887349da20aba441f1,"(1, 512, 8, 13)",1,1,0.7513362169265747,0.7052145600318909,1.0,6.094197857464678e-08,0.0,4.76837158203125e-07,0.0
french-NF-1095,huawei,bonafide,train/bonafide/huawei/french-NF-1095.jpg,98e471a347929801491b716f0088299e50c94c07eec27d512838ee33b3c7f3b2,"(1, 512, 8, 13)",1,1,0.7357254028320312,0.7270138263702393,0.9999998807907104,4.532336461693376e-08,0.0,2.384185791015625e-07,0.0
french-NF-1095,huawei,digital_1,train/attack/digital_1/huawei/french-NF-1095.jpg,64cdd32211d3a6476c5d8c1a506d9a27a1e54e5434d542eb0bd130a8081a2ffe,"(1, 512, 8, 13)",1,1,0.7301793098449707,0.7346029281616211,0.9999999403953552,4.8079655812216515e-08,0.0,4.76837158203125e-07,0.0
french-NF-1095,huawei,digital_2,train/attack/digital_2/huawei/french-NF-1095.jpg,b84a541146b1b1cf323cd506c35735f3c40501da842c5dc086714d7a7a627e92,"(1, 512, 8, 13)",1,1,0.7294430732727051,0.7356043457984924,0.9999998807907104,5.356340437856488e-08,0.0,2.384185791015625e-07,0.0
french-NF-1095,iphone15pro,bonafide,train/bonafide/iphone15pro/french-NF-1095.jpg,d8c3521aeeb26b03bc33a89daa21b0a87804528c0e68f1b0cc38e9e2286b4fcc,"(1, 512, 8, 14)",1,1,0.7379240989685059,0.7239833474159241,1.0,3.956387217840529e-08,0.0,2.384185791015625e-07,0.0
french-NF-1095,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NF-1095.jpg,34ecc7c2d309f8a1494fee5668a1ff2e2ef64f794766c1dd316f36d0ab2b682e,"(1, 512, 8, 14)",1,1,0.7365188598632812,0.7259218096733093,1.0,3.646419699521175e-08,0.0,1.1920928955078125e-07,0.0
french-NF-1095,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NF-1095.jpg,3ef7794e9d292da5ea9da00b674bfefc90aa8699a6dcb8d4f17a95daf2482bab,"(1, 512, 8, 14)",1,1,0.7338797450065613,0.7295479774475098,0.9999999403953552,3.6253481994208414e-08,0.0,2.384185791015625e-07,0.0
french-NF-1095,scan,bonafide,train/bonafide/scan/french-NF-1095.jpg,876e3d8315c327403223e4ac7eaba4514697c0e078698b6ee0a54c61eb9af647,"(1, 512, 8, 13)",1,1,0.7343289852142334,0.7289322018623352,1.0,5.981841866287141e-08,0.0,4.76837158203125e-07,0.0
french-NF-1095,scan,digital_1,train/attack/digital_1/scan/french-NF-1095.jpg,b21800c41ef36961b4126bafa8e889c6a6bf79635b12ab623f438ee2ccfcdde3,"(1, 512, 8, 13)",1,1,0.7356112003326416,0.7271709442138672,1.0,5.207308007015854e-08,0.0,3.5762786865234375e-07,0.0
french-NF-1095,scan,digital_2,train/attack/digital_2/scan/french-NF-1095.jpg,e99016e5d89650270dd7e1e11dc91b59ecafa36e513489d7aaa744d43ae89ab5,"(1, 512, 8, 13)",1,1,0.7369659543037415,0.7253055572509766,1.0,6.221748805046445e-08,0.0,4.76837158203125e-07,0.0
french-NF-1110,huawei,bonafide,train/bonafide/huawei/french-NF-1110.jpg,7e4c76213f6d1ffb45d6e87df22e75044e6f6e12d39b2a6a2ab790c56647b5ce,"(1, 512, 8, 13)",1,1,0.7460110187530518,0.7127257585525513,1.0000001192092896,4.456236979422101e-08,0.0,2.384185791015625e-07,0.0
french-NF-1110,huawei,digital_1,train/attack/digital_1/huawei/french-NF-1110.jpg,e806eba28147e95d1da00355a896d395e861f238ef8ac19673b34cdcfd9a3ee9,"(1, 512, 8, 13)",1,1,0.7377123832702637,0.724275529384613,1.0,4.2494207264098804e-08,0.0,2.384185791015625e-07,0.0
french-NF-1110,huawei,digital_2,train/attack/digital_2/huawei/french-NF-1110.jpg,c20dea4265521283f13cf41f5e000dbc5ce06e91dbc3b1ee69fc1a01e467ced7,"(1, 512, 8, 13)",1,1,0.7395163178443909,0.7217806577682495,0.9999999403953552,5.457649976392531e-08,0.0,4.76837158203125e-07,0.0
french-NF-1110,iphone15pro,bonafide,train/bonafide/iphone15pro/french-NF-1110.jpg,453fbdbcea252a4ea04b4af5a34d6251d7cd4f7cc052a5ff1de66c89e8cadbf7,"(1, 512, 8, 13)",1,1,0.7494729161262512,0.707851767539978,1.0000001192092896,5.222766219503683e-08,0.0,2.384185791015625e-07,0.0
french-NF-1110,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NF-1110.jpg,bccb312bfd81fb8ece8931d8f78b38d3f173e017a83fbcca4d6053239bc4adf3,"(1, 512, 8, 13)",1,1,0.7476613521575928,0.7104065418243408,0.9999999403953552,5.2523560611916764e-08,0.0,2.384185791015625e-07,0.0
french-NF-1110,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NF-1110.jpg,05c006dae0fb76be5ba0f36684d259512995a6ba8df1689032c4e6955c713032,"(1, 512, 8, 13)",1,1,0.7460018396377563,0.7127385139465332,1.0,5.2118998894457036e-08,0.0,4.76837158203125e-07,0.0
french-NF-1110,scan,bonafide,train/bonafide/scan/french-NF-1110.jpg,2b691e609efa50dc889d677f9062eb40cc94acc1287bd8a6a8ce0263035c2563,"(1, 512, 8, 13)",1,1,0.7524634003639221,0.703614354133606,1.0,5.465689056904921e-08,0.0,4.76837158203125e-07,0.0
french-NF-1110,scan,digital_1,train/attack/digital_1/scan/french-NF-1110.jpg,35133079489e3c99394d3929913005bde343934e8947880c913224ceac5d82c4,"(1, 512, 8, 13)",1,1,0.7434399724006653,0.7163240909576416,1.0,6.04031740181199e-08,0.0,4.76837158203125e-07,0.0
french-NF-1110,scan,digital_2,train/attack/digital_2/scan/french-NF-1110.jpg,fd67866a0d66a906da37fa60e193d78a470a08eb1273f518ba485816f959ebcb,"(1, 512, 8, 13)",1,1,0.7436416745185852,0.7160423994064331,1.0,6.370857619231174e-08,0.0,4.76837158203125e-07,0.0
french-NM-1070,huawei,bonafide,train/bonafide/huawei/french-NM-1070.jpg,edc8a920af1f5f6c128bd073b97ad6d9f6fc8b2c55b334839b3263db4ddcb0ae,"(1, 512, 8, 14)",1,1,0.7273145914077759,0.7384922504425049,0.9999999403953552,3.6030716188406586e-08,0.0,2.384185791015625e-07,0.0
french-NM-1070,huawei,digital_1,train/attack/digital_1/huawei/french-NM-1070.jpg,2655312b378174beab16f1f70a211a30a914cb607745c9829b124a329b9fb045,"(1, 512, 8, 14)",1,1,0.724894642829895,0.7417619824409485,1.0,3.7921459750123176e-08,0.0,2.384185791015625e-07,0.0
french-NM-1070,huawei,digital_2,train/attack/digital_2/huawei/french-NM-1070.jpg,4cbe88e0789321af583a2ba9fff0dbf2b5570a1899cccb18830de6bc092ef097,"(1, 512, 8, 14)",1,1,0.7266515493392944,0.7393895387649536,1.0,4.374581052957183e-08,0.0,4.76837158203125e-07,0.0
french-NM-1070,iphone15pro,bonafide,train/bonafide/iphone15pro/french-NM-1070.jpg,1cf61a9bfb9e29045fa4c7965d5ea6178fa75b79f59f7179b8738cbc78d22a0b,"(1, 512, 8, 13)",1,1,0.7535625696182251,0.702050507068634,1.0,5.03611907731738e-08,0.0,2.384185791015625e-07,0.0
french-NM-1070,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NM-1070.jpg,581234a91cfb4873ee82c28a17e00985c8ea4c9399768b0e1682ac7ef7eab7b6,"(1, 512, 8, 13)",1,1,0.7558459043502808,0.6987906694412231,0.9999998807907104,5.2118316773430706e-08,0.0,2.384185791015625e-07,0.0
french-NM-1070,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NM-1070.jpg,e789240d84c33afa0d417f8b699de0ba3576a2b9f156f8a4d693dcc518246a94,"(1, 512, 8, 13)",1,1,0.7521649599075317,0.704038143157959,1.0,5.024825711075209e-08,0.0,4.76837158203125e-07,0.0
french-NM-1070,scan,bonafide,train/bonafide/scan/french-NM-1070.jpg,b1dab74e96315bca2e6e9532005755733e1f1f834a7048414563024482260673,"(1, 512, 8, 13)",1,1,0.7359915971755981,0.7266474962234497,1.0,4.837057332451877e-08,0.0,2.384185791015625e-07,0.0
french-NM-1070,scan,digital_1,train/attack/digital_1/scan/french-NM-1070.jpg,f3c7a2d3ded77a16a08e88e19d156b5e5b43d46dda845649efab9ac2ee7ce84e,"(1, 512, 8, 13)",1,1,0.7191202640533447,0.7495061755180359,0.9999998807907104,4.791223773281672e-08,0.0,2.384185791015625e-07,0.0
french-NM-1070,scan,digital_2,train/attack/digital_2/scan/french-NM-1070.jpg,37a8ce399c0156c9253ceb771377f776f4ddd811f8b50431f8c912968ee4bccd,"(1, 512, 8, 13)",1,1,0.7412358522415161,0.7193946242332458,0.9999998807907104,5.466151975497269e-08,0.0,2.384185791015625e-07,0.0
french-NM-1104,huawei,bonafide,train/bonafide/huawei/french-NM-1104.jpg,7dcedd3aa10391023ea5f449341f25bdb3058e3302ac39c832bf3583058d6b68,"(1, 512, 8, 13)",1,1,0.7423200607299805,0.7178857326507568,1.0,5.354395682388713e-08,0.0,4.76837158203125e-07,0.0
french-NM-1104,huawei,digital_1,train/attack/digital_1/huawei/french-NM-1104.jpg,b0347a66aa6c34e1ed1cd674546703fca3e9baec6b2f72de364290b8d40dfc91,"(1, 512, 8, 13)",1,1,0.7312796115875244,0.7331035733222961,0.9999999403953552,4.6488587202020426e-08,0.0,2.384185791015625e-07,0.0
french-NM-1104,huawei,digital_2,train/attack/digital_2/huawei/french-NM-1104.jpg,a1af5e50fab2c8b3f00670ea9f571e1bef1d21acd3a371b59d6010d2993a4e2a,"(1, 512, 8, 13)",1,1,0.7368954420089722,0.7254028916358948,1.0,5.1638590292668596e-08,0.0,2.384185791015625e-07,0.0
french-NM-1104,iphone15pro,bonafide,train/bonafide/iphone15pro/french-NM-1104.jpg,69626040c085cb3d0a7379bac22166b7a0a83e0221f8e88c3c9c9bde2b3ad0cf,"(1, 512, 8, 13)",1,1,0.7568188905715942,0.6973966956138611,1.0,5.13659799139532e-08,0.0,3.5762786865234375e-07,0.0
french-NM-1104,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/french-NM-1104.jpg,62168b4a0d526e744d99402bb68e77f5234b28f1afb97a454797f4c75c73eacc,"(1, 512, 8, 13)",1,1,0.731360912322998,0.7329927086830139,0.9999998807907104,5.321895457655046e-08,0.0,2.384185791015625e-07,0.0
french-NM-1104,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/french-NM-1104.jpg,8138e631ef45d9616e1533f3de2a7459f2ff9f7610a22c62cbb9be5b4bed6bca,"(1, 512, 8, 13)",1,1,0.7483624219894409,0.7094189524650574,1.0,5.489451382345578e-08,0.0,4.76837158203125e-07,0.0
french-NM-1104,scan,bonafide,train/bonafide/scan/french-NM-1104.jpg,363c36998e7dcbf811ecb97a5aa80df3e471f1fc6d8802edfe86c8fab2cdfe58,"(1, 512, 8, 13)",1,1,0.7502179741859436,0.7067985534667969,0.9999998211860657,5.103517253246537e-08,0.0,2.384185791015625e-07,0.0
french-NM-1104,scan,digital_1,train/attack/digital_1/scan/french-NM-1104.jpg,ef83dbd5710a3daca8aa6cdf830fa98ec2d9ad2891237c7ef9324e996f4494ce,"(1, 512, 8, 13)",1,1,0.7411394119262695,0.7195283770561218,1.0000001192092896,5.194621977011593e-08,0.0,2.384185791015625e-07,0.0
french-NM-1104,scan,digital_2,train/attack/digital_2/scan/french-NM-1104.jpg,c0454d255e183f7435d8025f04e57b4389dea345c5c6fd88b38322f3ca811a86,"(1, 512, 8, 13)",1,1,0.7478536367416382,0.7101356387138367,0.9999998807907104,6.668268781595543e-08,0.0,4.76837158203125e-07,0.0
indian-012_03,huawei,bonafide,train/bonafide/huawei/indian-012_03.jpg,6a2b97baa36275579ea8d60e0498a820bb1b1554a8d4a1634af9a0eef562fac4,"(1, 512, 8, 13)",1,1,0.7494931221008301,0.7078232169151306,1.0,6.111163486366422e-08,0.0,4.76837158203125e-07,0.0
indian-012_03,huawei,digital_1,train/attack/digital_1/huawei/indian-012_03.jpg,2035edd3c2d86cc4da20b0340684a404ea9832f172b3dbd580149250b9181e55,"(1, 512, 8, 13)",1,1,0.749222993850708,0.7082047462463379,0.9999998807907104,5.923560664200522e-08,0.0,4.76837158203125e-07,0.0
indian-012_03,huawei,digital_2,train/attack/digital_2/huawei/indian-012_03.jpg,061f182a135e8975056fe732ad12b2a57a2b0751c1b38abf0442b6231be0269c,"(1, 512, 8, 13)",1,1,0.7471098303794861,0.7111823558807373,1.0,5.732191610263726e-08,0.0,4.76837158203125e-07,0.0
indian-012_03,iphone15pro,bonafide,train/bonafide/iphone15pro/indian-012_03.jpg,a27eb74ba2d0b507c24195a86dc85febb621ee7a7a56309f50ce03703b4a4f6e,"(1, 512, 8, 13)",1,1,0.7403900027275085,0.7205693125724792,1.0000001192092896,5.205480846370847e-08,0.0,2.384185791015625e-07,0.0
indian-012_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/indian-012_03.jpg,54f7f508e98bfef10ecec0008bfd2364852340d8a45af4a03b928742c5d88f5e,"(1, 512, 8, 13)",1,1,0.7435360550880432,0.7161898612976074,1.0,6.192754398171019e-08,0.0,4.76837158203125e-07,0.0
indian-012_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/indian-012_03.jpg,c1277eec0f3bc21ce8b54a1d857cc9e5e8df6a3b8d82e28d14bfa23f69249512,"(1, 512, 8, 13)",1,1,0.7466586828231812,0.7118165493011475,1.0,5.113902901143774e-08,0.0,2.384185791015625e-07,0.0
indian-012_03,scan,bonafide,train/bonafide/scan/indian-012_03.jpg,f96311d3d13f50000c6583eced4b0cf84ff010b2a55b356ebd791062f5ff38f6,"(1, 512, 8, 13)",1,1,0.7429524660110474,0.7170041799545288,1.0,3.758229638606281e-08,0.0,2.384185791015625e-07,0.0
indian-012_03,scan,digital_1,train/attack/digital_1/scan/indian-012_03.jpg,47462a2521fc278a6d699026c157072edf341a9f0867d5e323731a0b2703a75e,"(1, 512, 8, 13)",1,1,0.7449086308479309,0.7142707705497742,0.9999999403953552,4.98827361639087e-08,0.0,2.384185791015625e-07,0.0
indian-012_03,scan,digital_2,train/attack/digital_2/scan/indian-012_03.jpg,5a2bcab6866a5bc106ab10d63fbaeafedab2a6c3a26b34d2eec912aa0fc98dae,"(1, 512, 8, 13)",1,1,0.7363799810409546,0.7261130809783936,1.0,4.374624751335432e-08,0.0,2.384185791015625e-07,0.0
indian-037_03,huawei,bonafide,train/bonafide/huawei/indian-037_03.jpg,9cb4fe5e6ae03412351d169747558a1f2274908ff267064794f523d472d7c885,"(1, 512, 8, 13)",1,1,0.7418395280838013,0.7185547947883606,1.0,5.529043178853499e-08,0.0,2.384185791015625e-07,0.0
indian-037_03,huawei,digital_1,train/attack/digital_1/huawei/indian-037_03.jpg,4f741148c9cc5be28e2b9a4bdf0342a52306639be669d3efbbca86fdbd76320a,"(1, 512, 8, 13)",1,1,0.7434209585189819,0.7163505554199219,1.0,4.57395543662642e-08,0.0,2.384185791015625e-07,0.0
indian-037_03,huawei,digital_2,train/attack/digital_2/huawei/indian-037_03.jpg,69982f9ca8cd15977d7db03ef5ea5842045e4e9e7016886feb5496ecdbd2ba3b,"(1, 512, 8, 13)",1,1,0.742671012878418,0.7173967361450195,1.0,5.6118658164905355e-08,0.0,2.384185791015625e-07,0.0
indian-037_03,iphone15pro,bonafide,train/bonafide/iphone15pro/indian-037_03.jpg,2945de2ac1b5a4f36942fde16473ef70492d7ca37bb6a597c79cd50a7437bd2c,"(1, 512, 8, 14)",1,1,0.7362778186798096,0.7262537479400635,1.0000001192092896,3.610960064293067e-08,0.0,2.384185791015625e-07,0.0
indian-037_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/indian-037_03.jpg,e2384ddad3e0aab41a766f4a0ce34a0c15357b1f10fbd6372380730122f5be9e,"(1, 512, 8, 14)",1,1,0.7422178983688354,0.7180279493331909,1.0,3.8070947283586065e-08,0.0,2.384185791015625e-07,0.0
indian-037_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/indian-037_03.jpg,6631d40a64fdfff4772f5fb7df49047c540a0d7ab6a64cdf3e0aa27309c272c7,"(1, 512, 8, 14)",1,1,0.7427961826324463,0.7172221541404724,1.0,6.223692849971485e-08,0.0,4.76837158203125e-07,0.0
indian-037_03,scan,bonafide,train/bonafide/scan/indian-037_03.jpg,79064e6b087ce48d429ff748eb364aeb061c9e220f0f31453bdf651cee997500,"(1, 512, 8, 13)",1,1,0.7409145832061768,0.7198408246040344,1.0000001192092896,6.127844898173862e-08,0.0,4.76837158203125e-07,0.0
